Date,Close,ticker
2022-07-20 00:00:00-03:00,22.26000022888184,PRIO3.SA
2022-07-21 00:00:00-03:00,22.84000015258789,PRIO3.SA
2022-07-22 00:00:00-03:00,22.670000076293945,PRIO3.SA
2022-07-25 00:00:00-03:00,23.61000061035156,PRIO3.SA
2022-07-26 00:00:00-03:00,23.739999771118164,PRIO3.SA
2022-07-27 00:00:00-03:00,23.690000534057617,PRIO3.SA
2022-07-28 00:00:00-03:00,23.790000915527344,PRIO3.SA
2022-07-29 00:00:00-03:00,24.21999931335449,PRIO3.SA
2022-08-01 00:00:00-03:00,23.3700008392334,PRIO3.SA
2022-08-02 00:00:00-03:00,23.38999938964844,PRIO3.SA
2022-08-03 00:00:00-03:00,23.76000022888184,PRIO3.SA
2022-08-04 00:00:00-03:00,23.350000381469727,PRIO3.SA
2022-08-05 00:00:00-03:00,24.06999969482422,PRIO3.SA
2022-08-08 00:00:00-03:00,24.649999618530277,PRIO3.SA
2022-08-09 00:00:00-03:00,25.049999237060547,PRIO3.SA
2022-08-10 00:00:00-03:00,24.799999237060547,PRIO3.SA
2022-08-11 00:00:00-03:00,25.36000061035156,PRIO3.SA
2022-08-12 00:00:00-03:00,25.8700008392334,PRIO3.SA
2022-08-15 00:00:00-03:00,25.32999992370605,PRIO3.SA
2022-08-16 00:00:00-03:00,24.31999969482422,PRIO3.SA
2022-08-17 00:00:00-03:00,24.34000015258789,PRIO3.SA
2022-08-18 00:00:00-03:00,24.63999938964844,PRIO3.SA
2022-08-19 00:00:00-03:00,23.96999931335449,PRIO3.SA
2022-08-22 00:00:00-03:00,23.420000076293945,PRIO3.SA
2022-08-23 00:00:00-03:00,25.11000061035156,PRIO3.SA
2022-08-24 00:00:00-03:00,25.979999542236328,PRIO3.SA
2022-08-25 00:00:00-03:00,26.38999938964844,PRIO3.SA
2022-08-26 00:00:00-03:00,26.559999465942383,PRIO3.SA
2022-08-29 00:00:00-03:00,27.229999542236328,PRIO3.SA
2022-08-30 00:00:00-03:00,26.8700008392334,PRIO3.SA
2022-08-31 00:00:00-03:00,27.309999465942383,PRIO3.SA
2022-09-01 00:00:00-03:00,27.200000762939453,PRIO3.SA
2022-09-02 00:00:00-03:00,27.75,PRIO3.SA
2022-09-05 00:00:00-03:00,29.540000915527344,PRIO3.SA
2022-09-06 00:00:00-03:00,28.71999931335449,PRIO3.SA
2022-09-08 00:00:00-03:00,27.549999237060547,PRIO3.SA
2022-09-09 00:00:00-03:00,28.049999237060547,PRIO3.SA
2022-09-12 00:00:00-03:00,27.600000381469727,PRIO3.SA
2022-09-13 00:00:00-03:00,27.030000686645508,PRIO3.SA
2022-09-14 00:00:00-03:00,28.40999984741211,PRIO3.SA
2022-09-15 00:00:00-03:00,27.700000762939453,PRIO3.SA
2022-09-16 00:00:00-03:00,28.020000457763672,PRIO3.SA
2022-09-19 00:00:00-03:00,28.07999992370605,PRIO3.SA
2022-09-20 00:00:00-03:00,28.32999992370605,PRIO3.SA
2022-09-21 00:00:00-03:00,28.530000686645508,PRIO3.SA
2022-09-22 00:00:00-03:00,29.549999237060547,PRIO3.SA
2022-09-23 00:00:00-03:00,28.1200008392334,PRIO3.SA
2022-09-26 00:00:00-03:00,28.1200008392334,PRIO3.SA
2022-09-27 00:00:00-03:00,27.18000030517578,PRIO3.SA
2022-09-28 00:00:00-03:00,27.90999984741211,PRIO3.SA
2022-09-29 00:00:00-03:00,27.229999542236328,PRIO3.SA
2022-09-30 00:00:00-03:00,27.530000686645508,PRIO3.SA
2022-10-03 00:00:00-03:00,28.940000534057617,PRIO3.SA
2022-10-04 00:00:00-03:00,30.32999992370605,PRIO3.SA
2022-10-05 00:00:00-03:00,31.299999237060547,PRIO3.SA
2022-10-06 00:00:00-03:00,31.61000061035156,PRIO3.SA
2022-10-07 00:00:00-03:00,32.0099983215332,PRIO3.SA
2022-10-10 00:00:00-03:00,31.459999084472656,PRIO3.SA
2022-10-11 00:00:00-03:00,31.5,PRIO3.SA
2022-10-13 00:00:00-03:00,31.76000022888184,PRIO3.SA
2022-10-14 00:00:00-03:00,31.049999237060547,PRIO3.SA
2022-10-17 00:00:00-03:00,31.350000381469727,PRIO3.SA
2022-10-18 00:00:00-03:00,32.22999954223633,PRIO3.SA
2022-10-19 00:00:00-03:00,33.43000030517578,PRIO3.SA
2022-10-20 00:00:00-03:00,33.209999084472656,PRIO3.SA
2022-10-21 00:00:00-03:00,33.849998474121094,PRIO3.SA
2022-10-24 00:00:00-03:00,33.4900016784668,PRIO3.SA
2022-10-25 00:00:00-03:00,33.790000915527344,PRIO3.SA
2022-10-26 00:00:00-03:00,33.33000183105469,PRIO3.SA
2022-10-27 00:00:00-03:00,33.61000061035156,PRIO3.SA
2022-10-28 00:00:00-03:00,34.02000045776367,PRIO3.SA
2022-10-31 00:00:00-03:00,35.38999938964844,PRIO3.SA
2022-11-01 00:00:00-03:00,37.130001068115234,PRIO3.SA
2022-11-03 00:00:00-03:00,36.7400016784668,PRIO3.SA
2022-11-04 00:00:00-03:00,37.650001525878906,PRIO3.SA
2022-11-07 00:00:00-03:00,36.41999816894531,PRIO3.SA
2022-11-08 00:00:00-03:00,37.43000030517578,PRIO3.SA
2022-11-09 00:00:00-03:00,37.220001220703125,PRIO3.SA
2022-11-10 00:00:00-03:00,36.58000183105469,PRIO3.SA
2022-11-11 00:00:00-03:00,37.70000076293945,PRIO3.SA
2022-11-14 00:00:00-03:00,38.5,PRIO3.SA
2022-11-16 00:00:00-03:00,35.86000061035156,PRIO3.SA
